,id,main_code,statistics_main_code,name,advisor,trustee,operate_mode_id,operate_mode,underlying_asset_type_id,underlying_asset_type,invest_style_id,invest_style,start_date,end_date
2820,16630,009312,009312,前海联合价值优选混合,新疆前海联合基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-07,
2821,16631,009313,009312,前海联合价值优选混合C,新疆前海联合基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-07,
2822,16632,009368,009368,浦银安盛价值精选混合,浦银安盛基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-22,
2823,16633,009369,009368,浦银安盛价值精选混合C,浦银安盛基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-22,
2824,16638,009511,009511,信达澳银研究优选混合,信达澳亚基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-06-22,
2825,16661,009618,009618,交银启汇混合,交银施罗德基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-07,
2826,16680,008842,008842,同泰远见混合,同泰基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-07,
2827,16681,008843,008842,同泰远见混合C,同泰基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-07,
2828,16709,009242,009242,中加核心智造混合,中加基金管理有限公司,渤海银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-22,
2829,16710,009243,009242,中加核心智造混合C,中加基金管理有限公司,渤海银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-22,
2830,16723,009246,,大摩ESG量化混合,摩根士丹利华鑫基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-16,
2831,16724,009314,005911,广发双擎升级混合C,广发基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-06-17,
2832,16735,968064,968064,惠理高息股票基金,惠理基金管理香港有限公司,汇丰机构信托服务(亚洲)有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2019-11-12,
2833,16739,004930,004930,华润元大价值优选,华润元大基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-24,
2834,16740,004931,004930,华润元大价值优选C,华润元大基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-24,
2835,16794,008934,008934,大成科技消费股票,大成基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-07-16,
2836,16795,008935,008934,大成科技消费股票C,大成基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-07-16,
2837,16821,009714,,华安聚优精选混合,华安基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-16,
2838,16838,008983,008983,财通科技创新混合,财通基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-07,
2839,16839,008984,008983,财通科技创新混合C,财通基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-07,
2840,16913,009646,009646,南方核心成长混合,南方基金管理股份有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-16,
2841,16914,009647,009646,南方核心成长混合C,南方基金管理股份有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-16,
2842,16915,009789,,富安达科技创新混合,富安达基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-18,
2843,16943,009762,762001,国金国鑫发起C,国金基金管理有限公司,中国光大银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-01,
2844,16961,009102,009102,鹏扬红利优选混合,鹏扬基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-21,
2845,16962,009103,009102,鹏扬红利优选混合C,鹏扬基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-21,
2846,16983,009223,009223,宝盈现代服务业混合,宝盈基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-17,
2847,16984,009224,009223,宝盈现代服务业混合C,宝盈基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-17,
2848,16986,009474,,国泰致远优势混合,国泰基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-16,
2849,16989,009539,009539,兴业睿进混合,兴业基金管理有限公司,上海浦东发展银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-28,
2850,16990,009540,009539,兴业睿进混合C,兴业基金管理有限公司,上海浦东发展银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-27,
2851,16991,009542,009542,银华富利精选混合,银华基金管理股份有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-13,
2852,16994,009661,009661,平安研究睿选混合,平安基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-17,
2853,16995,009662,009661,平安研究睿选混合C,平安基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-17,
2854,17003,009840,009840,东财量化精选混合,西藏东财基金管理有限公司,广发证券股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-29,
2855,17004,009841,009840,东财量化精选混合C,西藏东财基金管理有限公司,广发证券股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-29,
2856,17019,009347,009347,中融价值成长6个月持有混合,中融基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-05,
2857,17020,009348,009347,中融价值成长6个月持有混合C,中融基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-05,
2858,17037,009808,,易方达创新成长混合,易方达基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-24,
2859,17046,009114,009114,鹏扬景泓回报混合,鹏扬基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-07,
2860,17047,009115,009114,鹏扬景泓回报灵活配置混合C,鹏扬基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-07,
2861,17048,009362,009362,招商丰盈积极配置混合,招商基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-29,
2862,17049,009363,009362,招商丰盈积极配置混合C,招商基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-29,
2863,17055,009863,,富国创新趋势股票,富国基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-07-27,
2864,17058,008537,008537,兴银研究精选股票,兴银基金管理有限责任公司,兴业银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-07-29,
2865,17059,008538,008537,兴银研究精选股票C,兴银基金管理有限责任公司,兴业银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-07-29,
2866,17062,009327,009327,东兴兴晟混合,东兴基金管理有限公司,浙商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-05,
2867,17063,009328,009327,东兴兴晟混合C,东兴基金管理有限公司,浙商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-05,
2868,17066,009550,009550,汇添富开放视野中国优势六个月持有股票,汇添富基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-07-22,
2869,17067,009551,009550,汇添富开放视野中国优势六个月持有股票C,汇添富基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-07-22,
2870,17076,009861,009861,鹏华新兴成长混合,鹏华基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-17,
2871,17077,009862,009861,鹏华新兴成长混合C,鹏华基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-17,
2872,17079,009869,009869,嘉实产业先锋混合,嘉实基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-21,
2873,17080,009870,009869,嘉实产业先锋混合C,嘉实基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-21,
2874,17089,009069,009069,大成睿鑫股票,大成基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-11,
2875,17090,009070,009069,大成睿鑫股票C,大成基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-11,
2876,17094,009704,009704,南方景气驱动混合,南方基金管理股份有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-04,
2877,17095,009705,009704,南方景气驱动混合C,南方基金管理股份有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-04,
2878,17107,009776,009776,中欧阿尔法混合,中欧基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-20,
2879,17108,009777,009776,中欧阿尔法混合C,中欧基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-20,
2880,17124,009640,009640,中银证券优选行业龙头,中银国际证券股份有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-01,
2881,17125,009641,009640,中银证券优选行业龙头混合C,中银国际证券股份有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-01,
2882,17133,009846,,国富港股通远见价值混合,国海富兰克林基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-18,
2883,17151,009491,009491,宝盈创新驱动股票,宝盈基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-10,
2884,17152,009492,009491,宝盈创新驱动股票C,宝盈基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-10,
2885,17153,009500,009500,国寿安保高股息混合,国寿安保基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-27,
2886,17154,009501,009500,国寿安保高股息混合C,国寿安保基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-27,
2887,17163,009658,009658,汇丰晋信中小盘低波动股票,汇丰晋信基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-13,
2888,17170,009775,009658,汇丰晋信中小盘股票C,汇丰晋信基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-13,
2889,17177,009800,009800,长盛制造精选混合,长盛基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-26,
2890,17178,009801,009800,长盛制造精选混合C,长盛基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-26,
2891,17190,005347,,诺德量化优选,诺德基金管理有限公司,中国光大银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-27,
2892,17191,008131,,景顺长城竞争优势混合,景顺长城基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-06,
2893,17201,009564,009564,汇安消费龙头混合,汇安基金管理有限责任公司,中国光大银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-11,
2894,17202,009565,009564,汇安消费龙头混合C,汇安基金管理有限责任公司,中国光大银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-11,
2895,17211,009750,009750,汇安价值蓝筹混合,汇安基金管理有限责任公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-30,
2896,17212,009751,009750,汇安价值蓝筹混合C,汇安基金管理有限责任公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-30,
2897,17215,009874,,九泰久睿量化,九泰基金管理有限公司,浙商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-14,
2898,17216,009878,009878,平安低碳经济混合,平安基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-10,
2899,17217,009879,009878,平安低碳经济混合C,平安基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-10,
2900,17220,009891,,融通产业趋势臻选股票,融通基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-17,
2901,17228,009877,009877,中银内核驱动股票,中银基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-18,
2902,17229,009896,009896,广发港股通成长精选股票,广发基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-09-10,
2903,17230,009897,009896,广发港股通成长精选股票C,广发基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-09-10,
2904,17246,009707,009707,工银新兴制造混合,工银瑞信基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-20,
2905,17247,009708,009707,工银新兴制造混合C,工银瑞信基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-20,
2906,17254,009853,009853,中加优势企业混合,中加基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-13,
2907,17255,009854,009853,中加优势企业混合C,中加基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-13,
2908,17276,009596,009596,泰康创新成长混合,泰康资产管理有限责任公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-07,
2909,17277,009597,009596,泰康创新成长混合C,泰康资产管理有限责任公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-07,
2910,17281,009907,009907,湘财长泽灵活配置混合,湘财基金管理有限公司,安信证券股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-13,
2911,17282,009908,009907,湘财长泽灵活配置混合C,湘财基金管理有限公司,安信证券股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-13,
2912,17310,009875,009875,天弘甄选食品饮料,天弘基金管理有限公司,中信建投证券股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-20,
2913,17311,009876,009875,天弘甄选食品饮料C,天弘基金管理有限公司,中信建投证券股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-20,
2914,17313,009899,,上银内需增长股票,上银基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-24,
2915,17325,008060,,景顺长城价值边际灵活配置混合,景顺长城基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-31,
2916,17330,008786,,长城健康生活灵活配置混合,长城基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-14,
2917,17354,009835,005668,融通新能源汽车主题精选灵活配置混合C,融通基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-07-29,
2918,17358,009918,009918,上银核心成长混合,上银基金管理有限公司,招商证券股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-27,
2919,17359,009919,009918,上银核心成长混合C,上银基金管理有限公司,招商证券股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-27,
2920,17381,009805,009805,国泰医药健康股票,国泰基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-27,
2921,17388,009913,009913,中信保诚成长动力混合,中信保诚基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-09,
2922,17403,009892,,富国成长策略混合,富国基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-11,
2923,17447,009476,009476,建信食品饮料行业股票,建信基金管理有限责任公司,上海银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-26,
2924,17453,009898,009898,民生加银医药健康股票,民生加银基金管理有限公司,中信证券股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-28,
2925,17454,009914,,富国成长动力混合,富国基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-17,
2926,17457,009958,009958,长安鑫悦消费混合,长安基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-18,
2927,17458,009959,009958,长安鑫悦消费混合C,长安基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-18,
2928,17459,009960,,银华多元机遇混合,银华基金管理股份有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-10,
2929,17462,009967,,博时荣泰混合,博时基金管理有限公司,浙商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-26,
2930,17463,009968,009968,金鹰内需成长混合,金鹰基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-20,
2931,17464,009969,009968,金鹰内需成长混合C,金鹰基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-20,
2932,17478,009990,009990,华泰柏瑞品质优选混合,华泰柏瑞基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-28,
2933,17479,009991,009990,华泰柏瑞品质优选C,华泰柏瑞基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-28,
2934,17490,009847,009847,圆信永丰研究精选,圆信永丰基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-27,
2935,17491,009848,009847,圆信永丰研究精选C,圆信永丰基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-27,
2936,17522,009986,009986,天弘创新领航,天弘基金管理有限公司,宁波银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-28,
2937,17523,009987,009986,天弘创新领航C,天弘基金管理有限公司,宁波银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-28,
2938,17532,009537,009537,太平行业优选,太平基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-09-01,
2939,17533,009538,009537,太平行业优选C,太平基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-09-01,
2940,17541,009989,,华宝研究精选混合,华宝基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-26,
2941,17542,010013,,易方达信息行业精选股票,易方达基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-24,
2942,17580,009872,009872,中欧责任投资混合,中欧基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-10,
2943,17581,009873,009872,中欧责任投资混合C,中欧基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-10,
2944,17584,009988,,信达澳银蓝筹精选股票,信达澳亚基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-09-09,
2945,17585,010003,010003,景顺长城电子信息产业股票,景顺长城基金管理有限公司,上海浦东发展银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-09-09,
2946,17586,010004,010003,景顺长城电子信息产业股票C,景顺长城基金管理有限公司,上海浦东发展银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-09-09,
2947,17587,010016,010016,华夏科技前沿6个月定开混合,华夏基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-01,
2948,17588,010017,010016,华夏科技前沿6个月定开混合C,华夏基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-01,
2949,17589,010020,,华夏线上经济主题精选混合,华夏基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-26,
2950,17592,009882,009882,华润元大核心动力混合,华润元大基金管理有限公司,中泰证券股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-24,
2951,17593,009883,009882,华润元大核心动力混合C,华润元大基金管理有限公司,中泰证券股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-24,
2952,17594,009929,009929,南方创新驱动混合,南方基金管理股份有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-28,
2953,17595,009930,009929,南方创新驱动混合C,南方基金管理股份有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-28,
2954,17596,009993,,嘉实前沿创新混合,嘉实基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-14,
2955,17597,010001,010001,创金合信研究精选股票,创金合信基金管理有限公司,中国民生银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-11-04,
2956,17598,010002,010001,创金合信研究精选股票C,创金合信基金管理有限公司,中国民生银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-11-04,
2957,17644,010049,010049,长城成长先锋混合,长城基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-09,
2958,17645,010050,010049,长城成长先锋混合C,长城基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-09,
2959,17657,009733,009733,创金合信港股通大消费精选股票,创金合信基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-27,
2960,17658,009734,009733,创金合信港股通大消费精选股票C,创金合信基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-27,
2961,17668,010028,000566,华泰创新升级C,华泰柏瑞基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-20,
2962,17669,010031,004905,华泰柏瑞生物医药混合C,华泰柏瑞基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-20,
2963,17670,010032,005409,华泰柏瑞新兴产业混合C,华泰柏瑞基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-20,
2964,17671,010037,460005,华泰柏瑞价值增长混合C,华泰柏瑞基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-08-20,
2965,17699,009651,009651,海富通成长甄选混合,海富通基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-27,
2966,17700,009652,009651,海富通成长甄选混合C,海富通基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-27,
2967,17709,009885,009885,新华景气行业混合,新华基金管理股份有限公司,中国民生银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-27,
2968,17710,009886,009885,新华景气行业混合C,新华基金管理股份有限公司,中国民生银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-27,
2969,17714,010010,,国投瑞银港股通6个月定开股票,国投瑞银基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-08-27,
2970,17739,009200,,华安金享混合,华安基金管理有限公司,上海银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-11-25,
2971,17747,009855,009855,中加新兴成长混合,中加基金管理有限公司,浙商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-17,
2972,17748,009856,009855,中加新兴成长混合C,中加基金管理有限公司,浙商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-17,
2973,17764,009601,009601,招商科技动力3个月滚动持有股票,招商基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-09-14,
2974,17765,009602,009601,招商科技动力3个月滚动持有股票C,招商基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-09-14,
2975,17769,010033,010033,安信成长精选混合,安信基金管理有限责任公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-29,
2976,17770,010034,010033,安信成长精选混合C,安信基金管理有限责任公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-29,
2977,17773,010094,,交银产业机遇混合,交银施罗德基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-24,
2978,17774,010104,010104,景顺长城消费精选混合,景顺长城基金管理有限公司,宁波银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-24,
2979,17775,010105,010104,景顺长城消费精选混合C,景顺长城基金管理有限公司,宁波银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-24,
2980,17776,010106,010106,华夏核心科技6个月定开混合,华夏基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-18,
2981,17777,010107,010106,华夏核心科技6个月定开混合C,华夏基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-18,
2982,17778,010109,,富国价值增长混合,富国基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-14,
2983,17788,009983,,永赢港股通品质生活慧选混合,永赢基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-29,
2984,17793,010126,010126,平安价值成长混合,平安基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-24,
2985,17794,010127,010126,平安价值成长混合C,平安基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-24,
2986,17799,009353,009353,浙商科创一个月滚动持有混合,浙商基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-29,
2987,17800,009354,009353,浙商科技创新一个月滚动持有混合C,浙商基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2020-09-29,
2988,17808,009954,,北信瑞丰优选成长,北信瑞丰基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2020-09-27,
